pet_id,age,birthday,breeds,created_at,diet,environment_type,gender,health_concerns,is_active,is_fixed,is_healthy,last_weight_reading,name,profile_image_path,s3_image_path,type,updated_at,magento_id,weight,weight_id_feature_enabled,whisker_products,metadata_delete,metadata_timestamp,metadata_id,is_deceased,date_of_death,adoption_date,adoption_type,pet_tag_id,meal_access,meal_schedule,personality,dry_food,wet_food
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.74,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.492061,true,[],false,2025-08-12 21:05:02.619822+00,c082763e2d6b42c694aae40b2a06bb81,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.44,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.492061,true,[],false,2025-08-12 22:12:28.185961+00,3bde27cc677d4d03b18abc22d144db9e,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.5,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.492061,true,[],false,2025-08-13 01:16:24.968171+00,fb45293f849047c98ca90281a3c2d5e0,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.68,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.492061,true,[],false,2025-08-13 04:30:06.281665+00,c5056630e7524e789149a3c4e4b961bf,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.74,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.492061,true,[],false,2025-08-13 14:05:47.749696+00,0d722bb78e2d4de1af8821e1e8c2356d,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.22,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.230338,true,[],false,2025-08-13 14:12:37.584225+00,0d722bb78e2d4de1af8821e1e8c2356d,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.22,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.198827,true,[],false,2025-08-13 19:17:57.45942+00,c694407652f54694b8d1ade797b8e408,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.68,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-13 19:19:05.981033+00,c694407652f54694b8d1ade797b8e408,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.74,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-14 00:39:36.493127+00,9a84d2f8405243d39397c143c75ce257,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.86,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-14 08:43:11.609928+00,1c2794aed78c420b9fec126bd7f9166d,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.56,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-14 12:35:26.830772+00,38c5085fc3c64a21bbcb680809ba5353,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.1,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.198827,true,[],false,2025-08-14 13:22:21.871464+00,8f4c9b472d0642839eb87a37a6d08af8,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.86,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-14 16:07:33.690508+00,bdd3033c908d46d1ab754c7db24ec797,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.74,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-14 20:34:27.415199+00,a315c36f654c4db2aaf2c2d22a725a2d,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.62,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-15 00:26:13.908576+00,d627174f7aef41ad844f18d8834bbff6,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.86,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-15 04:05:46.478812+00,410282137f894cb08a2fa2fb2b59ef85,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.22,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.198827,true,[],false,2025-08-15 06:36:47.511031+00,509ea1224571421f9d9b57c79d381e80,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.8,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-15 09:16:54.470986+00,63da8f792b154b72ac66332beee0d209,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.62,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-15 13:00:01.675896+00,093c8fa5b938440c90d5aa7ceefaf713,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.16,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.198827,true,[],false,2025-08-15 14:03:22.058234+00,6baa0d13ca1e4369a662dfd907eb1449,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.92,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-15 15:49:03.428949+00,1a0d702d079a417da6a41da7ca9bedc0,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.98,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-15 17:29:09.149327+00,d8e4b279a29f400c957a3a420572e088,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.16,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.198827,true,[],false,2025-08-15 19:51:05.20249+00,f7d80b6a69a1454da8b28499aa62e841,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.8,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-15 21:22:51.893961+00,f9af509b8fa24870947747be86281ffd,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.74,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-16 02:11:15.652475+00,f444bb00d00e4f1a8966079fc4c6f205,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.8,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-16 06:43:32.430513+00,1357f84a77ab4b5dbaf10b6802f5db75,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.62,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-16 10:38:58.783782+00,0e495f7715654c41b6308772016e97b6,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.5,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-16 13:30:16.279816+00,49d6d78d4aec4e898ca91b081e2ecfd6,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.8,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.629588,true,[],false,2025-08-16 18:03:03.780325+00,25039135a09940b5845594d4b1454c65,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.16,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.154757,true,[],false,2025-08-16 21:17:27.0078+00,6e1b9f007c124ab089fa503e329ce6dd,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.68,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-16 21:18:20.853937+00,6e1b9f007c124ab089fa503e329ce6dd,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.86,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-17 05:18:08.755266+00,b4a18a9011db43cca2c2e50f928ed645,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.8,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-17 09:56:31.377488+00,114508d77cf74b26bdf5a0763781a03a,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.56,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-17 12:57:03.049933+00,659b430b42404a7b85aad7f5e0db9181,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.98,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-17 17:41:56.588005+00,ef8ecdfe8a7c4a7bb48b263491ad2fa6,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.16,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.154757,true,[],false,2025-08-17 21:39:03.687167+00,589eea7b742c4423926ca46d0713f4bc,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.74,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-17 22:47:40.797561+00,aa1da80bb88e4285bfe6db43523a34d6,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.92,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-18 05:34:33.436545+00,563dde9c17e343b7a327788b1c88d1b5,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.74,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-18 10:54:16.525829+00,f69a224307314138bb6e4497bbbfa3c1,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.68,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-18 13:16:42.7004+00,c27d066bfa054f958d2edae09c35ff0a,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.1,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.154757,true,[],false,2025-08-18 14:00:39.110531+00,c27d066bfa054f958d2edae09c35ff0a,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.86,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-18 17:48:41.14019+00,b95a3f18e43c42fca209b83e02a1a01b,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.74,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-18 21:31:36.229832+00,74e62a3d83c941548433a465063dd39e,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.68,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-19 01:12:59.220677+00,fa64dd434f9648788ca5a51683a9b649,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.1,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.154757,true,[],false,2025-08-19 02:48:59.844421+00,4e013268752042e092f12c6a340e7e85,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,13.1,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-19 05:20:51.47625+00,a4beb0beadf548148ea602f1924461c3,,,,,,,,,,
PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc,15,2010-03-01,"[""maine_coon""]",2025-02-01 01:13:16.402+00,BOTH,INDOOR,MALE,"[""diabetes""]",true,true,false,12.68,jaspy,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,2271543/PET-3fbe0a41-2fb6-4a49-bb55-0dbaffa2f0fc/1738373521,CAT,2025-07-30 21:47:59.738+00,2271543,12.733849,true,[],false,2025-08-19 13:20:17.538304+00,750a0f8c3b244828a735308b947180c7,,,,,,,,,,
PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f,8,2017-02-06,"[""siberian""]",2025-02-01 01:12:00.795+00,BOTH,INDOOR,MALE,[],true,true,false,11.04,little nugg,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,2271543/PET-6b7d31d1-d4cf-4f94-b698-6d01c87d486f/1738373231,CAT,2025-07-30 21:45:58.733+00,2271543,11.154757,true,[],false,2025-08-19 14:04:31.650653+00,503902a296d3440aaa2db9c9ed48e823,,,,,,,,,,
